I_parameter,E_parameter,Pearson_r,Spearman_r,Mutual_Information
0.9997057943131668,3.274220433382928,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9996957729223939,3.259962878916995,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9996854656624609,3.2458211424917693,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9996748659870082,3.2317939736492405,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9996639672364932,3.2178801393842735,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9996527626368097,3.2040784238495115,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9996412452978946,3.1903876280661585,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9996294082123186,3.1768065696404855,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9996172442538649,3.163334082485975,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9996047461760978,3.149969016550911,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9995919066109126,3.136710237551322,0.17236351980929948,0.9998065173307596,0.01720305628773415
